smiles,4lde qvina,4lde smina
Clc1c(c2oc([N+](=O)[O-])cc2)ccc(NC(=O)C)c1,-8.7,-8.7
O=C1N(CCC1)C(=O)c1c(cc([N+](=O)[O-])cc1)Cc1ccccc1,-8.7,-8.7
CC=CCC(=O)N(C(=O)Nc1ccccc1)c1c2ccccc2ccc1,-8.8,-8.7
CC=CC1=NC(c2ccccc2)=CC1=C[SH](=O)=O,-8.8,-8.7
CC=CCCC(=CC=CC=C1CC(=O)Nc2c1cc(C(C)=O)cn2)NC=O,-8.8,-8.7
NN=CC(=CC1=C2C=C3C=CCC(=O)N3C2NC1)C(=O)O,-8.8,-8.7
O=CC(=Nc1c2cc(cc1)C(=O)O2)c1ccccc1,-8.8,-8.7
NC(=NN=C(C=O)c1ccccc1)c1ccccc1,-8.8,-8.7
CC1=C(N2CC(=O)OC(C)C2=O)C(=O)C(=Cc2ccccc2)C=C1,-8.8,-8.7
CCC=CC=CC(=CC(=O)Nc1ccccc1)c1ccccc1,-8.8,-8.7
CC1=C2CC(=O)OS(=O)(=O)C2OC(=O)C1,-8.8,-8.7
CC(Cl)=CNc1c(OC(=O)c2ccccc2)cccc1,-8.8,-8.7
CNC(=O)c1ccc2OC(=O)C(NC(N)=O)c1c2C(=O)c1ccccc1,-8.8,-8.7
O=C(NC=CF)C1(c2ccccc2)Oc2ccc1cc2,-8.8,-8.7
COC1=C2C(=O)OC(C(=O)c3ccc(Cl)cc3)C(C(F)F)=C2C(C(=O)c2ccccc2)=C1,-8.8,-8.7
O=C1c2c(cccc2)C(=O)c2c1cccc2,-8.8,-8.7
O=C1CC(CS(=O)(=O)c2ccccc2)=C2c3c(cccc3)S(=O)(=O)N12,-8.8,-8.7
O=C1Cc2cc(c(-n3c4ccc(Cl)cc4c(=O)n3CCl)cc2)O1,-8.8,-8.7
CC1CC(c2ccc(Cl)cc2)S(=O)(=O)OC1=O,-8.8,-8.7
O=C(NCCl)OCC12CC(=CN1C(=O)c1ccccc1)C=CN2,-8.8,-8.7
CC=CN=C(SC(=O)c1ccccc1)c1ccccc1,-8.8,-8.7
CC=CCC(=O)c1c(-c2ccccc2)cccc1,-8.8,-8.7
O=c1c2c(cccc2)c(=O)n(NCc2ccccc2)n1CCl,-8.8,-8.7
CC1=C(CC(=O)c2c(C(c3ccccc3)c3c4C=Cc3co4)ccc(Cl)c2)CC(=O)C1,-8.8,-8.7
CNC(=O)c1c(OC2C=CC(C)N(C(=O)c3ccccc3)C2)cccc1,-8.8,-8.7
O=CCc1c(C(=O)c2ccccc2)cccn1,-8.8,-8.7
O=CC1=CNC(=O)C(C(=O)c2c3ccc(c2)[nH]3)C1,-8.8,-8.7
COC(=O)C1OC2C=C1C=C2OC(=O)c1ccc(Cl)cc1,-8.8,-8.7
CCCCC=CC=CNC(=O)N(C)C(=O)c1ccccc1,-8.8,-8.7
CC=CNC(=O)N1C=C2C(=O)OCC3=C2C1C(=O)C3,-8.8,-8.7
CCCC=CC=CC(=Nc1c(CCC)cccc1)c1ccccc1,-8.8,-8.7
CC=CC(CC)=NC=C1C(Cc2ccccc2)=CCc2c1cccc2,-8.8,-8.7
CCCC=CC1=CC(c2ccc(OC(=O)F)cc2)C(=O)OC1=O,-8.8,-8.7
CCCC=CC=CC(=CCc1ccccc1)C(=O)OCCCc1ccccc1,-8.8,-8.7
CCC=C(C)c1nn2CC(=O)n3c4c1c2c3cc4,-8.8,-8.7
CCC1=COC(=COC(=S)N2Cc3ccc2cc3)C=C1,-8.8,-8.7
CCCC=CC=CC(=O)NC1=C2C=COC(=C1)C2,-8.8,-8.7
C(=CCCC=Cc1cccs1)C=Nc1nc2ccc1cc2,-8.8,-8.7
O=C(C(=C1C=CNc2c1cccc2)N1CCOCC1)c1ccccc1,-8.8,-8.7
C1=CCC(C=CC=CCc2ccccc2)=C1,-8.8,-8.7
CC=CCCCN=Nc1c(CCCN2CCOCC2)cccc1,-8.8,-8.7
CC(C#N)=C1C2=CCC(CO)=C2C=C(C=CCCc2ccccc2)N1c1ccc(Cl)cc1,-8.8,-8.7
CC(Cc1ccccc1)=C(F)c1ccccc1,-8.8,-8.7
CCc1ccc(OC(=C=O)CCCc2ccc(OCOC)cc2)cc1,-8.8,-8.7
C=CC=CC(=CCCc1ccccc1)c1ccc(C)cc1,-8.8,-8.7
CCC1=CC=CC1=CC(C(=O)OC)c1ccccc1,-8.8,-8.7
CC=CC(CC)=NN=C(Cl)c1ccc(C(=O)NCCC#N)cc1,-8.8,-8.7
NCC=CCc1ccccc1C1Cc2ccc1cc2,-8.8,-8.7
O=CC12C=CC(=C1)C(c1ccccc1)=C2,-8.8,-8.7
CC=C1C=C(C2c3cc4c(cc3)C2CCO4)C(OC)=CC1,-8.8,-8.7
CCN1C(=O)COC(=O)C1=C(C(C)=C(C)Cc1ccccc1)c1ccccc1,-8.8,-8.7
CCC(=Nc1ccccc1)c1ccccc1,-8.8,-8.7
CC(Cc1ccccc1)=C(C=CC=CC=CC1=C(c2ccccc2)Oc2c(cccc2)C1)Cc1ccccc1,-8.8,-8.7
CCc1cccc2c1c1ccccc1oc2=O,-8.8,-8.7
S=C(OCN1CCOCC1)N1c2ccc3c(c2)-c2cccc-3c21,-8.8,-8.7
CCCC=CC=Cc1ccc(OC(C)=CCCC)cc1,-8.8,-8.7
CC1=CCc2c3cccc2-c2c(cccc2C=O)N13,-8.8,-8.7
COc1ccc(CC2=C(C=O)C(C=O)=C(CN)N(C(=O)OC(=O)c3ccccc3)C2)cc1,-8.8,-8.7
O=C(C=COC1=C2C=CCN(C2)C1=O)c1ccccc1,-8.8,-8.7
N=C1SC2C=C1C=C2c1ccccc1,-8.8,-8.7
CC(C)(O)C=COC(=O)C(CCCO)n1c(=O)[nH]c2c3[nH]c(=O)c1c2c(=O)o3,-8.8,-8.7
CCCCCC(=O)OC1(N=C(O)C2=CCC(CCC=O)=C2)C=CC2=C1OCC2,-8.8,-8.7
CCCC(=O)Oc1ccc(C(=O)C2=NC(=Nc3c[nH]c(C)n3)N=C2C=CC=COc2ccccc2)cc1,-8.8,-8.7
O=C1CC2C=C1C(C(=O)c1ccccc1)=C2,-8.8,-8.7
O=C(N1CCCCO1)n1c2c(cccc2)c2c1cccc2,-8.8,-8.7
O=C1CCC(F)=C(C=Nc2ccccc2)O1,-8.8,-8.7
CC1=CCN(c2c3ccccc3ccc2)C1=O,-8.8,-8.7
O=CC1CCC2=C(c3ccccc3)OC(=O)N1C2,-8.8,-8.7
COc1c(OC(=O)c2c(NCC=O)cccc2)cccc1,-8.8,-8.7
COC(=O)C(C=O)CCCCN(C(N)=O)N1C(=O)OC(c2ccccc2)=CC1=C[SH](=O)=O,-8.8,-8.7
COC(=O)C[N+]1(CC2CC(C3C=C4CCC4(C)C[N+](C)(C)CCC3)C2)CC1,-8.8,-8.7
COc1ccc2C3=C4CC5=CC6(OCOC(C3)(c2c1)C46)c1c5cccc1,-8.8,-8.7
O=C1OC23CC4=C1C2c1c(cccc1)C(=N3)C4,-8.8,-8.7
COc1ccc2CC(c3c(Cl)cccc3)Oc2c1,-8.8,-8.7
O=C1CNC(C=Cc2ccc(Cl)cc2)N1,-8.8,-8.7
O=C1N=C2C(=O)OC(N1)C2=COc1ccccc1,-8.8,-8.7
COC(C=O)=Cc1c(C(=O)c2ccccc2)oc(=O)c2c1cccc2,-8.8,-8.7
O=C1CC=C(Cc2ccccc2)C(=O)O1,-8.8,-8.7
O=C1C=CC=C(c2ccccc2)C1OC1CN=C2CN1C=N2,-8.8,-8.7
O=C1OC=C2C1=CC1C=C3OC(=O)C1=C32,-8.8,-8.7
O=C1C=C2C=C(c3ccccc3)N1C2=O,-8.8,-8.7
Cc1c2CC(C#N)(C(N)=O)c(c2-c2c(F)cccc2)c(=O)o1,-8.8,-8.7
COC(=O)C1SCN(C2=C(C)CN(S(=O)(=O)c3ccc(C)cc3)C2F)C1=O,-8.8,-8.7
COc1c(-c2ccc(Cl)cc2)c(C(=O)c2ccccc2)c(Cl)cc1,-8.8,-8.7
CCOC(=O)C(C)=C(C(=O)OC(=O)CCc1ccccc1)N1CCCC1=O,-8.8,-8.7
CCOC(=O)c1c(OC(=O)C2=C(CC)C(=O)OC2c2ccccc2)cccc1,-8.8,-8.7
O=C1NC2(NO)c3c4cccc3COC2(c2c(Cl)cccc2)CN14,-8.8,-8.7
CN(C)c1c2cc(C(N)=CC3OC(=O)COC3=O)c(c1)s2,-8.8,-8.7
CCOC(=O)c1c(Br)cccc1CCOCc1ccccc1,-8.8,-8.7
O=C1OC(=O)C2OC=C1N2CCc1ccccc1,-8.8,-8.7
CC1(c2c3cccc2Nc2c-3cccc2)OC2NC=NC3=C2C(=O)C1N3,-8.8,-8.7
CCCC(C(=O)c1ccccc1)N(C(=O)Cc1ccccc1)C(=O)OCc1ccccc1,-8.8,-8.7
O=C1N(c2ccccc2)c2cc3ccc2C(OC2CC4=CC(=CC4)O2)N13,-8.8,-8.7
COc1c(OC)c(SC(=O)C(C(=O)O)c2ccccc2)c(C)cc1,-8.8,-8.7
COc1ccc(C(=NO)NC(=O)C2Cc3cc(=O)n2c2c3cccc2)cc1,-8.9,-8.7
CCCC=CC=Cc1c(C=CC2=C3NC(=O)N(C2)C3=O)nc[nH]1,-8.9,-8.7
CC1=C(CC(=O)n2cc(C3=CC=CCC3=O)c3ccc(Cl)cc32)COC(=O)C1,-8.9,-8.7
CNC(=O)C1(C(=O)c2ccccc2)C(=O)C2=C3OC(=O)C(=CC31)C2,-8.9,-8.7
O=CNC=CC=CC1=C(c2c(N=O)cccc2)NCC1,-8.9,-8.7
CN(Cc1ccc(Cl)cc1)C(=O)n1ccn(C=O)c1=O,-8.9,-8.7
CC(=C(C=O)CC=O)c1ccc(C(=CN)c2ccc(C3=C(SCCC#N)Cc4ccccc34)cc2)cc1,-8.9,-8.7
COc1ccc(CC=CC=CC(C)=C2C3=CC=CC2c2ccccc2N3C(=O)C=C2C=CC=CC2)cc1,-8.9,-8.7
CCOC(=O)C(c1ccccc1)c1ccccc1CC,-8.9,-8.7
N#CC(=CC(=Cc1ccccc1Cc1ccccc1)c1ccccc1)C1=CCCC1=O,-8.9,-8.7
COC1=C(c2ccccc2)C(=C(C)Cc2ccccc2)C=C1C#N,-8.9,-8.7
CCc1c(N=Nc2ccccc2CCN2CCOCC2)cccc1,-8.9,-8.7
CC=CC=CC(=CC)C1Cc2ccc1cc2,-8.9,-8.7
O=C(CC1=CC2=C(Br)CC1=C2)Nc1ccccc1,-8.9,-8.7
CC(C)Oc1c[nH]cc1C(=O)CCCC(=O)Nc1ccccc1,-8.9,-8.7
CCCC1C2CC3(C(C)CCC)CC1(C)C1CC3CCCCC1C2C,-8.9,-8.7
COc1cc2c(cc1)C1=C3C(=O)OC45CCC(C(c6ccccc6)=C14)C35O2,-8.9,-8.7
COc1cc2c3c(c1)C1CCCC(O)C1c3c(C(N)=O)n2F,-8.9,-8.7
O=C(CCN1CCOCC1)OC(=COc1ccccc1)Oc1ccccc1,-8.9,-8.7
CNC(=O)N(CC(C(=O)c1ccccc1)=C(C)N)C(N)=O,-8.9,-8.7
CC=CC1=C(N(c2c(Cc3ccccc3)cccc2)S(=O)(=O)c2ccccc2)SCC1,-8.9,-8.7
CCCC(=O)c1cc(C(=O)N(C)C)c(C(=O)c2ccccc2)cc1OC(C)=O,-8.9,-8.7
O=C(NC1C2=NS(=O)(=O)CC(=C2)CS1(=O)=O)c1ccccc1,-8.9,-8.7
CC1=CC2=C3CC45Oc6cc4c(cc6)OC5C(=C3c3ccccc3)C2NC1=O,-8.9,-8.7
O(c1c2nccc(c2cc(OC)c1OC)C(=O)c1ccc(OC)cc1)C,-8.9,-8.7
O=c1n(c2ccc([N+](=O)[O-])cc2)c(nc2c1cccc2)C,-8.9,-8.7
Cc1n[nH]c(N=C(COC(=O)c2ccccc2)Cc2ccccc2)c1C(=O)O,-9.0,-8.7
CC(CC=c1c2cc(=NC2=O)n1C)c1ccccc1,-9.0,-8.7
O=C(c1ccccc1)N(c1ccc(Cl)cc1)C1Cn2c(O)c1oc2=O,-9.0,-8.7
CNC(=O)c1c(C(=O)n2cc[nH]c2=O)cccc1,-9.0,-8.7
CCCC(=O)Oc1c(C(=O)c2c3C(=C(CCl)CC=O)C(=O)OC(=O)c3ccc2)cccc1,-9.0,-8.7
Cn1c(=O)c2c(cccc2)c(=O)n1C(=O)c1ccccc1C(=O)c1ccc(Cl)cc1,-9.0,-8.7
Cc1c2oc(=O)c3c2c(c1)oc1c3c(C(=O)CCCC(=O)O)ccc1,-9.0,-8.7
COc1c(OC)cc(C=C2CCC(c3ccccc3)=CN2C(=O)O)cc1,-9.0,-8.7
O=C(c1ccc(Cl)cc1)n1c#coc(=O)c1=O,-9.0,-8.7
CCCC1=CC(n2c3cc(O)ccc3c3c2cccc3CC)C=C1,-9.0,-8.7
COC(=O)C(Br)=C(C(C)=C(C)Cc1ccccc1)c1ccccc1,-9.0,-8.7
CC=CC=CC(Cc1ccccc1)=C(C)Cc1ccccc1,-9.0,-8.7
COc1ccc(CC=C(C=CCNC(C)=O)c2ccccc2)cc1,-9.0,-8.7
CCCc1c(N2C=CCc3c2cc(OC)cc3)cccc1,-9.0,-8.7
CCCC(C)=C(C#N)C=C1C=C(c2c(C3c4ccc(cc4)C3CCC=O)cco2)OC1=O,-9.0,-8.7
COc1cc2c3cc1n2c(=O)n(C)c3=CC=CC=C(C)CC(C)=COc1cc(C=O)ccc1,-9.0,-8.7
COC(=O)c1ccc(C(N=CC=CCC=O)=C(C)c2ccccc2)cc1,-9.0,-8.7
COc1c2cc(cc1)c(=CC(OC)C(=O)O)n2C(=O)c1ccccc1,-9.0,-8.7
O=C(Oc1ccc(Cl)cc1)C1Cc2c(cccc2)S1,-9.0,-8.7
CC(=O)c1c(NC(=O)c2ccccc2)cccc1,-9.0,-8.7
CC(=O)N(C=Cc1ccccc1CCc1ccccc1)c1c2cc(cc1)N1C(=O)CSC21,-9.0,-8.7
FC1C=Cc2c3N=C(Sc4c(-c5ccccc5)[nH]c5c4cccc5)c2nn31,-9.0,-8.7
COc1ccc2Oc3c(cccc3)C(=CC(=O)c3ccccc3)c2c1,-9.1,-8.7
CCCC(=O)c1c(C(=O)c2ccc(Cl)cc2)ccc(Cl)c1,-9.1,-8.7
CCCC=CC=Cn1cc2C=C(c3ccccc3)c1c2-c1ccccc1,-9.1,-8.7
CCCC=CC=COc1ccc(CC=C2CC(c3ccccc3)=C(Cc3ccccc3)CC2=O)cc1,-9.1,-8.7
CCc1c(C(=CN)c2c(-c3ccccc3)cccc2CC)cccc1,-9.1,-8.7
O=C(OCc1ccccc1)N1CCC(c2ccccc2)=C1c1c(Cl)cccc1,-9.1,-8.7
CC(C)=C1C=CN(c2c3cc(OC(=O)CCc4ccccc4)ccc3ccc2)C=C1c1ccccc1,-9.1,-8.7
CC1(C)Oc2c(Cl)ccc(c2)N1c1cc2c(Cl)c(OCc3ccccc3)c1[nH]2,-9.1,-8.7
NC(=Nc1c2OCC3C4Cc(c2C(=O)O4)n13)Nc1ccc(Cl)cc1,-9.1,-8.7
CC1C=C(c2ccc[nH]c2=O)c2ccccc2C1C=O,-9.1,-8.7
CCO[PH](=O)C1C(C(=O)c2ccccc2)=Cc2cc1ccc2NC(C)=O,-9.1,-8.7
O=C(c1ccccc1)c1ccc2c(=O)n3cc(C4=C5C6=CC(=CC5OC4)C=CC6)c2c1c3=O,-9.2,-8.7
CNC(=O)C(C=O)C1=C(Cl)C2=C(C=CC2c2ccccc2)C1,-9.2,-8.7
CCCC=CC=C(c1ccc(Cl)cc1)c1c(Cc2ccccc2)c(Cc2ccccc2)ccc1,-9.2,-8.7
CCc1ccccc1C(=CC(=Nc1ccccc1)c1ccccc1)c1ccccc1,-9.2,-8.7
C1=Cc2c(C1=CC=C1Cc3ccccc3-c3c1cccc3)c1c(cccc1)s2,-9.2,-8.7
C(=CCCc1ccccc1)C=C1CC=CCC1,-9.2,-8.7
CCCC=CC=CC1C=CC(=C(Cc2ccccc2)c2c(OC(=O)c3ccccc3)ccc(Cl)c2)O1,-9.2,-8.7
CCc1ccc(OC)cc1C(c1ccc(Cc2ccccc2)c(C)c1)N(CC)C(C)=O,-9.2,-8.7
CCc1ccccc1C(Oc1ccccc1-c1ccccc1)=C(O)CC1=C(C)c2cccc(F)c2C1,-9.2,-8.7
COc1ccc(C2=COC3=C4C=CC(=C3)C24C(N)=O)cc1,-9.2,-8.7
CC(=NN(C(=O)C=C1C=CC=CC1)[SH](=O)=O)c1ccccc1,-9.3,-8.7
CC(C)CCNC1C2CC=C3C=CC=CC2=CC=CC=C(c2ccccc2)N1C3=O,-9.3,-8.7
COc1c(OC2(C)C=CC(C3(C)Cc4ccc3cc4)=C2)cccc1,-9.4,-8.7
O=C(F)Oc1cc2c(cc1)CC=C1C(c3ccccc3)C(=O)OC(=O)C12,-9.4,-8.7
C=C1NC2SC(c3ccccc3)N(C2=O)C1=Cc1ccccc1Cc1ccccc1,-9.4,-8.7
CCCOc1c(C(=O)OC2=c3c(=O)oc4ccc(C2)c3c4)cccc1,-9.5,-8.7
CCCC=CC=CC(=CC1=CC(c2ccccc2)=CC1=CN)C(=C(C)CCCC=O)c1ccccc1,-9.5,-8.7
CCCc1ccc(OCC2=Cc3c(C2=C(C)Cc2ccccc2)c2ccccc2[nH]3)cc1,-9.5,-8.7
CCN1CCSC2=C(c3ccccc3)C3=C(C=CC=CCc4ccccc4)CC(=C3)N21,-9.8,-8.7
CC(=CC=O)C(=O)c1c2cc3ccc2c(cc1)N3c1ncncc1C,-9.8,-8.7
C=c1-c=c2-c3ccccc3-n-1-c1c-2c(CC)ccc1,-9.9,-8.7
O=CC1=C2C3=CC1=C(c1ccccc1)C(C3)C1C(Cc3ccccc3)CCCN21,-5.7,-8.8
CCCCC(=O)N1C(=Cc2c(CS(=O)(=O)C=CNC)c(O)c(C)oc2=O)Oc2c(C)ccc1c2,-6.1,-8.8
C=CC1=C(Cl)C(=CC(C=O)=CC=CC2=CCC(O)=C2C2=CC=CCC2=O)C(=O)N1c1c(Cl)cccc1,-7.0,-8.8
CC1=C(Cc2ccccc2)C(N([SH](=O)=O)S(N)(=O)=O)OC(=O)C1,-7.0,-8.8
NC(=O)N(CCC(=C(N)SC(=CCCc1ccccc1)C(=O)c1ccccc1)c1ccccc1)C(=O)c1ccccc1C(c1ccccc1)S(=O)(=O)O,-7.1,-8.8
CC(Cc1ccccc1)=C1C(c2ccccc2)=C2CS(=O)(=O)C1=C2c1ccccc1,-7.1,-8.8
CC(=O)OC(=Nc1c(OCc2ccccc2)c(-c2ccccc2)c(C)cc1)C1=CCCC1C(=O)O,-7.1,-8.8
CCC(S)=C(C)c1c2ccoc(C)c-2cc1C=C1C(=O)C2=CC(=O)C1=C2,-7.2,-8.8
CCOC(=O)C(C)=C1C2c3c(cccc3)N(C1F)C2c1c(O)cccc1,-7.2,-8.8
O=C1CC2C(c3ncccc3)=C(C1=c1cc3C(=O)OC(F)C(CCc4ccccc4)=c3oc1=O)c1c2cccc1,-7.2,-8.8
CC(=C(C=CC1=CCC(c2ccccc2)S1(=O)=O)Cc1cccn1C)c1ccccc1,-7.3,-8.8
CCC=COc1c(C(=O)O)cc2c(c1)OC(=O)C2CC,-7.4,-8.8
CNN1NC2=CC=CC=C(C=C2)C1=O,-7.4,-8.8
CCC(O)=C1NC(=O)C(C)=C1C(=O)n1c2c3ccccc3c1cc2,-7.5,-8.8
CCOC(=O)CC=NC(=O)N1c2cc3c(C(=O)O)c4c2n(C3)c(=O)n4C1NC(=O)c1ccccc1,-7.5,-8.8
C=C(C1SC2=C(C)CN1c1c2cccc1)C(C)(C)N,-7.6,-8.8
CC=CC1=C2C3=C(CC)CCC(=O)C3(C1=O)c1ccc(OC)c2c1,-7.6,-8.8
CCCC(=O)C1C(=O)N(C)C(=O)c2c1c(CC1OCCN1CC)ccc2,-7.6,-8.8
CC1=C2C(=O)OC1C(C)=C2C1=C(c2ccccc2)C2Oc3c1cc2cc3,-7.7,-8.8
CC(CCCC(=O)c1ccccc1N)=C(C=O)C(=CC1=CC(c2ccccc2)=C(CO)C1)C=C(C=CC1=CNC(=O)CC1)c1ccc(Cl)cc1,-7.7,-8.8
NC(=O)SC1=NCC(=O)N1N(O)c1ccc(N)cc1,-7.7,-8.8
NCN(N)C1NC(=O)OC23C4CC(=C(CC12)O4)C3F,-7.7,-8.8
O=C(O)CCN(C(=O)c1ccccc1)C(=O)c1ccccc1,-7.8,-8.8
CCc1cccc(OS(=O)(=O)c2ccccc2)c1C(C=CN)=C(C)Cc1ccccc1,-7.8,-8.8
O=C1c2c(cccc2)C2Cc3c(cccc3)N1C2CCc1c(Cl)ccc2c1N1CC3(O)CC=C1C(=O)N23,-7.8,-8.8
CC=CC(=Cc1cc(OC)c(OC)cc1)c1c[nH]c(=O)n1N(NC(=O)NC)C(N)=O,-7.8,-8.8
Nc1nc(N)c(C(=O)Oc2c3c(ccc2Cl)n2c(=O)n3CCC2C(=O)O)[nH]1,-7.8,-8.8
C1=CC(=c2ccccc2=Cc2ccccc2)C=C1,-7.9,-8.8
CCc1c(C2=C3C=C4C2=C(C=CC=C2CCc5c(cccc5)O2)C2=CC4(OC2)OC3=O)cc(Cl)cc1,-7.9,-8.8
CCc1ccccc1-c1cc2c(O)cc1o2,-7.9,-8.8
O=CCC1c2c3n4c5c2C(=O)OC3(OC42OC(=O)CC=C2C(=O)O)C1C5,-7.9,-8.8
CC(O)=C(C(=O)O)C(Cl)=C1C(=O)C2=CC1=C(F)C2,-8.0,-8.8
O=C(c1ccccc1)c1c(-c2c(Cl)cccn2)cc(Cl)cc1,-8.0,-8.8
CC1C=c2c(=CN3C=CC=CC3)n1c1ccccc21,-8.0,-8.8
CC(N)=C(C)OC1(C#N)C2=CC3=C1OC(=O)C3C(=O)O2,-8.0,-8.8
Cc1cccc2c3cccc1C(N)=C(CCC2)N3,-8.0,-8.8
O=CC=CC=NC(=O)c1ccc(OC=c2oc(=O)c(=CCC=O)cc2-c2ccc[nH]c2=O)cc1,-8.0,-8.8
O=CC(=CCOC(=O)C12C(=CN3C(=O)N1c1ccc(Cl)c3c1)C(=O)ON2CS)c1ccccc1,-8.0,-8.8
CC1=CCC2=C(C(=O)O)C(C)=C(O)CC2=C1C(=O)O,-8.1,-8.8
NC(=C1C=C(c2ccccc2)C2=C1COC2)c1ccccc1,-8.1,-8.8
COC1=CNC(=O)C(C(C)C(=CNC(N)=O)C(N)=O)C1=CC(=O)c1ccccc1,-8.1,-8.8
CCCC(C)C1C(O)C(C)(O)CCCC(=O)N1O,-8.1,-8.8
CCCC1=C(C(=O)OCC=C(C#N)CC(=O)O)C=C(O)C1,-8.2,-8.8
O=C(O)C1=C2C(=O)OCC1=CC2=NO,-8.2,-8.8
CC(=CN(C)C=CC1=C(O)CC=C1C(=O)O)C(=O)O,-8.2,-8.8
CC(CC(O)=C1c2c(cccc2)Sc2c1cccc2)=NO,-8.2,-8.8
NC=C(N)C=C1C=C(C=C2OC3C=C(CCCO)C2=C3)NC1=O,-8.2,-8.8
NC=CC=C1C=CN(C(=O)Cc2ccccn2)C1=O,-8.2,-8.8
CC(=C(OS(=O)(=O)c1ccccc1)c1ccccc1)C(C)c1ccccc1,-8.2,-8.8
O=Cc1c2occ1C(C(=O)c1ccccc1)=C2Cl,-8.2,-8.8
CC=CC=CC1=C(CCC=O)CC(CCl)=C1C=CC=CCCc1ccc(OC=C(F)Oc2ccc(CC)cc2)cc1,-8.2,-8.8
C=CC1=C2OC(=C3SN(ON=NNc4ccccc4)c4c3cccc4)C1N(Cc1cc(=O)oc(C=CC3=CC(=O)c4c(cccc4)C3)c1)C2=O,-8.2,-8.8
CC1=C2C3=C(c4ccccc4)OC2c2ccccc2N3C(=O)C1,-8.2,-8.8
NC=CC(=CF)C(c1ccccc1)S(=O)(=O)O,-8.2,-8.8
CCC(=CNN(c1c(CO)cc2[nH]c(=O)[nH]c2c1)S(=O)(=O)CCNC)C(=O)O,-8.2,-8.8
CC(C)=C(CO)C(=Cc1c(O)cccc1)NC(N)=O,-8.2,-8.8
O=C(O)C1(N[SH](=O)=O)OC2C=C1C=C2SCC1=CCC(O)=C1O,-8.2,-8.8
CCOC(=O)CCC1c2cc3cc4c2c2c(C(=O)OC21)c-4co3,-8.2,-8.8
CC(C(=O)O)=C1c2cc3c(oc2=O)C2=C(C(=O)OC2Cc2ccccc2)C13,-8.2,-8.8
COc1cc2c(cc1)CC=C(C(=O)OC(OCCCCCO)=C(N)S)C2,-8.2,-8.8
O=C1OCC(C=CC2=CC(C(=O)O)CN2C=S)=C1c1ccccc1,-8.2,-8.8
O=C(O)C1=CN(c2c(O)cccc2)C=CC1,-8.3,-8.8
CN1C=CC(O)C1=C(N)N=C(N)n1c2c3ccccc3c1cc2,-8.3,-8.8
NN=CC(C(=O)O)=C(N)N=C(N)N=NNc1ccccc1,-8.3,-8.8
CNC(=O)C(=CO)c1c(C(=O)c2ccccc2)cccn1,-8.3,-8.8
CC=CC(=CN(C=O)S(=O)(=O)c1ccc(C=O)cc1)C(=O)c1ccccc1,-8.3,-8.8
NC=CC=C1C(=O)CC2=C1CC(=O)OC2,-8.3,-8.8
CC1=C(Cc2c(O)ccc(Cl)c2)C2=C(C1)C(S(=O)(=O)Cl)C(=O)OC2=O,-8.3,-8.8
CC(=CN)NC(C=Cc1c2OC(=O)c1ccc2C(=O)O)=CN,-8.3,-8.8
CCc1ccccc1C(=C(C=CC=C(C)C(C)C)c1ccccc1)c1ccccc1,-8.3,-8.8
CCc1cccc2c1C(=CC(=CON)c1ccccc1)c1ccccc1N2CCO,-8.3,-8.8
CCC=C(C)C(=NNc1ccccc1)c1cc2c(cc1)C1=C(c3ccccc3)SC(C1)N2NC(C)=O,-8.3,-8.8
CC1c2c(cccc2)N2C(=O)N1c1c(O)cc(C(=O)OCC3=C(OC=O)C4=C(CCCCO)CN3C(=O)O4)c2c1,-8.3,-8.8
CCOC=C1c2ccc(c(C)c2)C1c1ccccc1,-8.3,-8.8
COc1ccc(CC(C)=C2C=C(C=CC(=O)c3ccccc3)C(c3ccccc3)N2C(=O)OCc2ccccc2)cc1,-8.3,-8.8
COCC(C)C=C(CO)C(C)CC1=C(O)C1=C1CN(CC(O)CO)CN1,-8.3,-8.8
CC1=CC(C(=O)CCC23CCCC(CC2)C3)=C1,-8.3,-8.8
CC(C(=O)O)=C1C(=O)OC23OC4C5=C2C(=O)OC13C41CC(=O)OC5O1,-8.3,-8.8
CC=CCCCC1(O)C2NC(=O)NC1(O)CC(=O)O2,-8.3,-8.8
O=C(O)C1=C2CC(=O)C13c1c(cccc1)C(=O)N3c1c2cccc1,-8.3,-8.8
CC1=C(C(=O)O)C(=C2C=CC(C)(C)OC2=O)C=C1O,-8.3,-8.8
CC=C(N)C=CC(C=O)=C(C)C(=Nc1c(N)cccc1)C(=O)O,-8.3,-8.8
COC(=O)c1cc(N2C(=O)N(CCCO)CC(N)=C2C)c2ccccc2c1,-8.4,-8.8
CCC(=O)OC(=O)c1c(N(C)C(=C(C)CCO)c2c(O)cccc2)cccc1,-8.4,-8.8
O=CCCC(C=CCOC(=O)C(O)C=CCCC(=O)O)=C(C=O)C1=CCNC=C1,-8.4,-8.8
CC(CO)=C(C=CC(C)O)c1ccccc1,-8.4,-8.8
CC=C1C=CC(O)C=C1c1c(NO)cccc1,-8.4,-8.8
CC(CN)=C1C=CC=CC1=NC(N)=C(C=O)c1ccccc1,-8.4,-8.8
COc1ccc(C2=CC3=CC(C)C=CN3C2C(=O)O)cc1,-8.4,-8.8
COc1ccc(CCn2c(=O)c3c(cccc3)n2C(S)=NN)cc1,-8.4,-8.8
